source_platform,listing_url,listing_id,broker_reference,permit_number,property_number,plot_number,building,unit,cpid,source,freshness,confidence,verified_by,bridge_status,missing_bridge_fields
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-downtown-dubai-burj-lake-hotel-the-address-downtown-15406190.html,15406190,,,,,,,CPID-HASH-7072ba1ad828a5c7,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-downtown-dubai-burj-lake-hotel-the-address-downtown-15496181.html,15496181,,,,,,,CPID-HASH-d735dcc38cad3cbc,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-downtown-dubai-burj-lake-hotel-the-address-downtown-15623742.html,15623742,,,,,,,CPID-HASH-c61173626ec7c782,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-hills-estate-ellington-house-ellington-house-1-15773152.html,15773152,,,,,,,CPID-HASH-d0d962ab1479d1b0,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-marina-aeternitas-tower-2PTCVbiY4XY.html,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-silicon-oasis-silicon-heights-silicon-heights-2-15758730.html,15758730,,,,,,,CPID-HASH-0b7dbcf6dcb6d366,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-bloom-towers-bloom-towers-c-15296328.html,15296328,,,,,,,CPID-HASH-2a8c7814636f974b,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-seasons-community-autumn-2-15300404.html,15300404,,,,,,,CPID-HASH-22423f31a26521bc,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-seasons-community-autumn-2-15442886.html,15442886,,,,,,,CPID-HASH-b04031de15e09d91,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-triangle-green-park-15819644.html,15819644,,,,,,,CPID-HASH-a2e9bb5d36aa3eb3,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-motor-city-eden-apartments-15876554.html,15876554,,,,,,,CPID-HASH-5cf5cc54a7ea482d,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/land-for-sale-dubai-arjan-al-barsha-south-building-15907317.html,15907317,,,,,,,CPID-HASH-8d746941d9e7a325,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/land-for-sale-dubai-dubai-land-midtown-central-majan-15830889.html,15830889,,,,,,,CPID-HASH-be348f9426a7a098,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/land-for-sale-dubai-dubai-land-midtown-central-majan-15845573.html,15845573,,,,,,,CPID-HASH-3b705320a0934059,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/land-for-sale-dubai-dubai-land-midtown-central-majan-15910700.html,15910700,,,,,,,CPID-HASH-916130dd2e078f9c,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-mohammed-bin-rashid-city-district-11-elie-saab-vie-townhouses-16084435,16084435,,,,,,,CPID-HASH-98f2731fbc0bdbdb,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-town-square-naseem-townhouses-15549788.html,15549788,,,,,,,CPID-HASH-90bc848d2ae54f79,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/townhouse-for-sale-dubai-town-square-naseem-townhouses-15592141.html,15592141,,,,,,,CPID-HASH-2ff9a1b419fdc265,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-arabian-ranches-3-caya-15602062.html,15602062,,,,,,,CPID-HASH-778399c74834d214,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-arabian-ranches-3-caya-2-15647033.html,15647033,,,,,,,CPID-HASH-0507139f9af3dbf8,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-arabian-ranches-3-elie-saab-ii-15392180.html,15392180,,,,,,,CPID-HASH-9e06fba7c82f3087,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-dubai-hills-estate-golf-grove-16159697.html,16159697,,,,,,,CPID-HASH-660fe900b6d2d337,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-dubai-hills-estate-maple-at-dubai-hills-estate-maple-at-dubai-hills-estate-3-14735888.html,14735888,,,,,,,CPID-HASH-42abd03e13cfa446,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-jumeirah-village-circle-diamond-views-diamond-views-4-15869400.html,15869400,,,,,,,CPID-HASH-f12e7bf7fa295ed9,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-mohammed-bin-rashid-city-district-11-elie-saab-vie-townhouses-15592345,15592345,,,,,,,CPID-HASH-48440dad63990b9c,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-nad-al-sheba-nad-al-sheba-gardens-nad-al-sheba-gardens-1-78193184.html,78193184,,,,,,,CPID-HASH-cdaa12c2ab8ef07d,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-nad-al-sheba-nad-al-sheba-gardens-nad-al-sheba-gardens-1-78973443.html,78973443,,,,,,,CPID-HASH-354824df010873aa,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-nad-al-sheba-nad-al-sheba-gardens-nad-al-sheba-gardens-1-79385636.html,79385636,,,,,,,CPID-HASH-ed1419e603fcc615,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-palm-jebel-ali-15564325.html,15564325,,,,,,,CPID-HASH-36cdaafd0048bc60,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-palm-jebel-ali-palm-jebel-ali-frond-b-15235687.html,15235687,,,,,,,CPID-HASH-31f1b5879db3d459,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-palm-jebel-ali-palm-jebel-ali-frond-c-15446066.html,15446066,,,,,,,CPID-HASH-a29df919f7a7f76c,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-palm-jebel-ali-palm-jebel-ali-frond-l-15411275.html,15411275,,,,,,,CPID-HASH-dfde4360eb0df15d,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-palm-jebel-ali-palm-jebel-ali-frond-m-15712074.html,15712074,,,,,,,CPID-HASH-573903739e26beef,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-palm-jebel-ali-palm-jebel-ali-frond-n-15274939.html,15274939,,,,,,,CPID-HASH-84de258ef33b1ab9,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-palm-jumeirah-xxii-carat-74235006.html,74235006,,,,,,,CPID-HASH-a089dd15b3204525,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-the-valley-elora-77375638.html,77375638,,,,,,,CPID-HASH-915caa99f69f3c4f,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-the-valley-farm-grove-farm-grove-2-15706144.html,15706144,,,,,,,CPID-HASH-c2faef911b834c41,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-the-valley-farm-grove-farm-grove-2-15706222.html,15706222,,,,,,,CPID-HASH-56a8b30299fd140b,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-the-valley-orania-77387398.html,77387398,,,,,,,CPID-HASH-ad5b66cc38d4c09b,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/commercial-buy/land-for-sale-dubai-dubai-land-dubai-land-residence-complex-15932204.html,15932204,,,,,,,CPID-HASH-c206c67f41b09ad3,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/commercial-buy/land-for-sale-dubai-dubai-land-dubai-land-residence-complex-15932213.html,15932213,,,,,,,CPID-HASH-f8a9cdb7d5afac22,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/commercial-buy/land-for-sale-dubai-dubai-land-majan-one-residences-15927452.html,15927452,,,,,,,CPID-HASH-89b6d9e17cdb23fc,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/commercial-buy/office-space-for-sale-dubai-jumeirah-village-circle-binghatti-circle-16178419.html*,16178419,,,,,,,CPID-HASH-222c048cc6707027,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/commercial-rent/office-space-for-rent-dubai-al-barsha-al-barsha-1-atria-square-16137246.html#,16137246,,,,,,,CPID-HASH-43e904e2e23ad195,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/commercial-rent/shop-for-rent-dubai-living-legends-andalusia-courtyard-mall-16145894.html,16145894,,,,,,,CPID-HASH-ec83f9e229281a26,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/commercial-rent/show-room-for-rent-dubai-al-quoz-al-quoz-industrial-area-al-quoz-industrial-area-2-14959655.html,14959655,,,,,,,CPID-HASH-97d3295249052152,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/preview?contentHash=BNR9WTCXZ9DJ7J4GC6MB8A6H14&renderState=2,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-arjan-avelon-boulevard-2Q6qKEu4nNA.html,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-arjan-samana-park-views-79860347.html,79860347,,,,,,,CPID-HASH-4eeff114a86a6144,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-arjan-samana-park-views-90924720.html,90924720,,,,,,,CPID-HASH-f32e68b95b41a234,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-arjan-sunrise-legend-15414821.html,15414821,,,,,,,CPID-HASH-aa9da7c0e3d49e68,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-canal-bay-15110869.html,15110869,,,,,,,CPID-HASH-d26e6443fb281bb7,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-canal-bay-16164544.html,16164544,,,,,,,CPID-HASH-1c48515d63d8219c,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-canal-bay-77364653.html,77364653,,,,,,,CPID-HASH-4d442f571382f7ea,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-damac-maison-prive-damac-maison-prive-a-78981182.html,78981182,,,,,,,CPID-HASH-8bc43338a9c70053,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-damac-maison-prive-damac-maison-prive-a-79419142.html,79419142,,,,,,,CPID-HASH-bacf668abb30388c,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-paramount-tower-hotel-residences-14277956.html,14277956,,,,,,,CPID-HASH-c4347e7b674508a6,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-paramount-tower-hotel-residences-16113114.html,16113114,,,,,,,CPID-HASH-24c3d363a5facbc0,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-difc-sky-gardens-76131379.html,76131379,,,,,,,CPID-HASH-da3728761e2c5dbf,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-downtown-dubai-imperial-avenue-2Q3JgFxYUiW.html,,,,,,,,CPID-HASH-50dc89df265d5eb5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-dubai-creek-harbour-the-lagoons-harbour-views-harbour-views-1-16089634,16089634,,,,,,,CPID-HASH-7f8bb2b88181fb8f,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-dubai-studio-city-samana-golf-avenue-73864626.html,73864626,,,,,,,CPID-HASH-0e7991bcb1433cea,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-dubai-studio-city-samana-golf-avenue-79843638.html,79843638,,,,,,,CPID-HASH-b1f51d5169e8dde5,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-dubai-studio-city-samana-golf-avenue-79852442.html,79852442,,,,,,,CPID-HASH-e83e05baff79c1ae,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-hadaeq-sheikh-mohammed-bin-rashid-79392661.html,79392661,,,,,,,CPID-HASH-a5a0f44b03449dc9,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-jumeirah-village-circle-district-13-reef-residence-15328874.html,15328874,,,,,,,CPID-HASH-f9839c4d9b6b6a3f,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-14858586,14858586,,,,,,,CPID-HASH-352dfca205390077,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-1-15723744,15723744,,,,,,,CPID-HASH-c8d90c16903d1c00,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
propertyfinder.ae,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-13-15140941,15140941,,,,,,,CPID-HASH-f1322bc134d3d823,WhatsApp ChatStorage.sqlite,2026-06-27,80,system_derived,partial_bridge,hard_property_identifier
